Name,Team,G,AB,PA,H_b,1B,2B,3B,HR_b,R_b,RBI,BB_b,IBB_b,SO_b,BB%,K%,BB/K,BABIP_b,HBP_b,SF,SH,GDP,SB,CS,Def,ISO,wOBA,wRAA,AVG,OBP,SLG,OPS,WAR,wRC+,WPA,W,L,GS,CG,IP,H_p,HR_p,BB_p,SO_p,R_p,SV,BS,BK,ER,HBP_p,HLD,IBB_p,ShO,TBF,WP,HR/9,BB/9,K/9,K/BB,K-BB%,GB%,HR/FB,LOB%,ERA,BABIP_p,FIP,WHIP
Mark Buehrle,White Sox,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,2.26,10.0,9.0,30.0,3.0,201.0,208.0,22.0,45.0,115.0,86.0,0.0,0.0,0.0,81.0,5.0,0.0,5.0,1.0,835.0,1.0,0.99,2.01,5.15,2.56,8.4 %,43.2 %,8.8 %,75.7 %,3.63,0.287,4.26,1.26
Roberto Hernandez,Indians,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,4.03,19.0,8.0,32.0,2.0,215.0,199.0,16.0,61.0,137.0,78.0,0.0,0.0,1.0,73.0,11.0,0.0,2.0,1.0,879.0,5.0,0.67,2.55,5.73,2.25,8.7 %,64.3 %,11.1 %,77.6 %,3.06,0.28,3.94,1.21
John Maine,Mets,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.78,15.0,10.0,32.0,1.0,191.0,168.0,23.0,75.0,180.0,90.0,0.0,0.0,0.0,83.0,5.0,0.0,3.0,1.0,810.0,2.0,1.08,3.53,8.48,2.4,13.0 %,37.0 %,9.6 %,73.2 %,3.91,0.275,4.18,1.27
Derek Lowe,Dodgers,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.92,12.0,14.0,32.0,3.0,199.1,194.0,20.0,59.0,147.0,100.0,0.0,0.0,1.0,86.0,1.0,1.0,2.0,0.0,831.0,3.0,0.9,2.66,6.64,2.49,10.6 %,65.0 %,17.1 %,68.1 %,3.88,0.28800000000000003,3.97,1.27
Rich Hill,Cubs,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,1.82,11.0,8.0,32.0,0.0,195.0,170.0,27.0,63.0,183.0,89.0,0.0,0.0,1.0,85.0,12.0,0.0,3.0,0.0,812.0,1.0,1.25,2.91,8.45,2.9,14.8 %,36.0 %,11.7 %,75.3 %,3.92,0.271,4.32,1.19
Tom Gorzelanny,Pirates,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,1.72,14.0,10.0,32.0,1.0,201.2,214.0,18.0,68.0,135.0,90.0,0.0,0.0,1.0,87.0,11.0,0.0,3.0,1.0,874.0,5.0,0.8,3.03,6.02,1.99,7.7 %,42.1 %,7.0 %,75.8 %,3.88,0.305,4.24,1.4
Wandy Rodriguez,Astros,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,-0.37,9.0,13.0,31.0,1.0,182.2,179.0,22.0,62.0,158.0,102.0,0.0,0.0,0.0,93.0,5.0,0.0,2.0,1.0,782.0,3.0,1.08,3.05,7.78,2.55,12.3 %,41.4 %,10.1 %,66.9 %,4.58,0.293,4.18,1.32
Kyle Lohse,Phillies,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.35,9.0,12.0,32.0,2.0,192.2,207.0,22.0,57.0,122.0,109.0,0.0,0.0,0.0,99.0,12.0,0.0,3.0,1.0,829.0,3.0,1.03,2.66,5.7,2.14,7.8 %,36.9 %,8.6 %,68.1 %,4.62,0.3,4.53,1.37
Daisuke Matsuzaka,Red Sox,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,1.69,15.0,12.0,32.0,1.0,204.2,191.0,25.0,80.0,201.0,100.0,0.0,0.0,0.0,100.0,13.0,0.0,1.0,0.0,874.0,5.0,1.1,3.52,8.84,2.51,13.8 %,38.4 %,10.0 %,73.9 %,4.4,0.299,4.23,1.32
Jeremy Bonderman,Tigers,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,-0.5,11.0,9.0,28.0,0.0,174.1,193.0,23.0,48.0,145.0,105.0,0.0,0.0,1.0,97.0,4.0,0.0,6.0,0.0,753.0,12.0,1.19,2.48,7.49,3.02,12.9 %,47.9 %,12.1 %,65.8 %,5.01,0.319,4.19,1.38
Carlos Zambrano,Cubs,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,2.45,18.0,13.0,34.0,1.0,216.1,187.0,23.0,101.0,177.0,100.0,0.0,0.0,0.0,95.0,14.0,0.0,4.0,0.0,925.0,3.0,0.96,4.2,7.36,1.75,8.2 %,46.8 %,10.2 %,74.9 %,3.95,0.269,4.58,1.33
Oliver Perez,Mets,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.33,15.0,10.0,29.0,0.0,177.0,153.0,22.0,79.0,174.0,90.0,0.0,0.0,0.0,70.0,7.0,0.0,1.0,0.0,765.0,6.0,1.12,4.02,8.85,2.2,12.4 %,32.8 %,8.8 %,71.6 %,3.56,0.271,4.35,1.31
Jeff Suppan,Brewers,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,-0.98,12.0,12.0,34.0,1.0,206.2,243.0,18.0,68.0,114.0,113.0,0.0,0.0,0.0,106.0,11.0,0.0,10.0,0.0,919.0,7.0,0.78,2.96,4.96,1.68,5.0 %,45.4 %,7.3 %,70.4 %,4.62,0.318,4.42,1.5
Carlos Silva,Twins,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,1.55,13.0,14.0,33.0,2.0,202.0,229.0,20.0,36.0,89.0,99.0,0.0,0.0,1.0,94.0,4.0,0.0,2.0,1.0,848.0,4.0,0.89,1.6,3.97,2.47,6.3 %,47.5 %,8.4 %,70.5 %,4.19,0.299,4.24,1.31
Matt Morris,Pirates,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,-1.98,10.0,11.0,32.0,3.0,198.2,240.0,18.0,61.0,102.0,123.0,0.0,0.0,0.0,108.0,9.0,0.0,4.0,0.0,884.0,4.0,0.82,2.76,4.62,1.67,4.6 %,48.5 %,8.3 %,65.7 %,4.89,0.32,4.45,1.52
Matt Belisle,Reds,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,-1.44,8.0,9.0,30.0,1.0,177.2,212.0,26.0,43.0,125.0,111.0,0.0,0.0,1.0,105.0,7.0,0.0,4.0,0.0,771.0,6.0,1.32,2.18,6.33,2.91,10.6 %,41.8 %,12.3 %,66.9 %,5.32,0.326,4.58,1.44
Jose Contreras,White Sox,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,-2.79,10.0,17.0,30.0,2.0,189.0,232.0,21.0,62.0,113.0,134.0,0.0,0.0,0.0,117.0,15.0,0.0,1.0,2.0,858.0,3.0,1.0,2.95,5.38,1.82,5.9 %,44.9 %,9.0 %,62.6 %,5.57,0.326,4.71,1.56
Jeremy Guthrie,Orioles,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.2,7.0,5.0,26.0,0.0,175.1,165.0,23.0,47.0,123.0,78.0,0.0,1.0,1.0,72.0,4.0,0.0,2.0,0.0,723.0,8.0,1.18,2.41,6.31,2.62,10.5 %,42.5 %,11.2 %,75.1 %,3.7,0.27,4.41,1.21
Brian Bannister,Royals,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.53,12.0,9.0,27.0,1.0,165.0,156.0,15.0,44.0,77.0,76.0,0.0,0.0,0.0,71.0,6.0,0.0,1.0,0.0,683.0,4.0,0.82,2.4,4.2,1.75,4.8 %,40.8 %,6.8 %,70.3 %,3.87,0.261,4.4,1.21
A.J. Burnett,Blue Jays,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.9,10.0,8.0,25.0,2.0,165.2,131.0,23.0,66.0,176.0,74.0,0.0,0.0,0.0,69.0,12.0,0.0,2.0,0.0,691.0,5.0,1.25,3.59,9.56,2.67,15.9 %,54.8 %,17.7 %,76.4 %,3.75,0.261,4.33,1.19
Doug Davis,Diamondbacks,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.04,13.0,12.0,33.0,0.0,192.2,211.0,21.0,95.0,144.0,100.0,0.0,0.0,1.0,91.0,5.0,0.0,7.0,0.0,862.0,10.0,0.98,4.44,6.73,1.52,5.7 %,47.0 %,10.3 %,74.9 %,4.25,0.318,4.72,1.59
Dave Bush,Brewers,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,-0.92,12.0,10.0,31.0,0.0,186.1,217.0,27.0,44.0,134.0,110.0,0.0,0.0,0.0,106.0,11.0,0.0,1.0,0.0,810.0,3.0,1.3,2.13,6.47,3.05,11.1 %,43.4 %,11.8 %,69.2 %,5.12,0.32,4.57,1.4
Miguel Batista,Mariners,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.97,16.0,11.0,32.0,0.0,193.0,209.0,18.0,85.0,133.0,101.0,0.0,0.0,2.0,92.0,8.0,0.0,3.0,0.0,860.0,15.0,0.84,3.96,6.2,1.56,5.6 %,44.1 %,7.3 %,72.6 %,4.29,0.31,4.52,1.52
Kevin Millwood,Rangers,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,-1.66,10.0,14.0,31.0,0.0,172.2,213.0,19.0,67.0,123.0,111.0,0.0,0.0,0.0,99.0,8.0,0.0,2.0,0.0,788.0,4.0,0.99,3.49,6.41,1.84,7.1 %,46.4 %,10.1 %,67.7 %,5.16,0.34,4.55,1.62
Aaron Cook,Rockies,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,-0.18,8.0,7.0,25.0,2.0,166.0,178.0,15.0,44.0,61.0,87.0,0.0,0.0,0.0,76.0,6.0,0.0,6.0,0.0,698.0,0.0,0.81,2.39,3.31,1.39,2.4 %,57.9 %,11.0 %,68.1 %,4.12,0.285,4.58,1.34
Jarrod Washburn,Mariners,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.3,10.0,15.0,32.0,1.0,193.2,201.0,23.0,67.0,114.0,102.0,0.0,0.0,1.0,93.0,8.0,0.0,5.0,1.0,839.0,2.0,1.07,3.11,5.3,1.7,5.6 %,36.5 %,8.0 %,71.4 %,4.32,0.284,4.77,1.38
Jamie Moyer,Phillies,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.76,14.0,12.0,33.0,1.0,199.1,222.0,30.0,66.0,133.0,118.0,0.0,0.0,0.0,111.0,5.0,0.0,3.0,0.0,867.0,2.0,1.35,2.98,6.01,2.02,7.7 %,39.4 %,11.8 %,69.7 %,5.01,0.303,4.93,1.44
Tim Wakefield,Red Sox,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.38,17.0,12.0,31.0,0.0,189.0,191.0,22.0,64.0,110.0,104.0,0.0,0.0,0.0,100.0,4.0,0.0,1.0,0.0,800.0,10.0,1.05,3.05,5.24,1.72,5.8 %,38.9 %,8.4 %,67.9 %,4.76,0.282,4.67,1.35
Nate Robertson,Tigers,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.23,9.0,13.0,30.0,0.0,177.2,199.0,22.0,63.0,119.0,98.0,0.0,0.0,1.0,94.0,3.0,0.0,2.0,0.0,781.0,5.0,1.11,3.19,6.03,1.89,7.2 %,44.6 %,10.0 %,71.3 %,4.76,0.308,4.62,1.47
Paul Byrd,Indians,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,-0.85,15.0,8.0,31.0,2.0,192.1,239.0,27.0,28.0,88.0,107.0,0.0,0.0,0.0,98.0,6.0,0.0,3.0,2.0,835.0,5.0,1.26,1.31,4.12,3.14,7.2 %,38.3 %,9.5 %,70.6 %,4.59,0.309,4.68,1.39
Chad Gaudin,Athletics,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,-0.45,11.0,13.0,34.0,1.0,199.1,205.0,21.0,100.0,154.0,108.0,0.0,0.0,1.0,98.0,8.0,0.0,8.0,0.0,886.0,3.0,0.95,4.52,6.95,1.54,6.1 %,51.0 %,11.5 %,72.3 %,4.42,0.305,4.69,1.53
Paul Maholm,Pirates,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,-1.05,10.0,15.0,29.0,2.0,177.2,204.0,22.0,49.0,105.0,110.0,0.0,0.0,0.0,99.0,6.0,0.0,3.0,1.0,765.0,5.0,1.11,2.48,5.32,2.14,7.3 %,53.3 %,12.7 %,65.3 %,5.02,0.312,4.6,1.42
Daniel Cabrera,Orioles,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,-2.16,9.0,18.0,34.0,1.0,204.1,207.0,25.0,108.0,166.0,133.0,0.0,0.0,2.0,126.0,15.0,0.0,6.0,0.0,922.0,7.0,1.1,4.76,7.31,1.54,6.3 %,49.5 %,11.7 %,66.8 %,5.55,0.299,5.01,1.54
Barry Zito,Giants,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.69,11.0,13.0,33.0,0.0,196.2,182.0,24.0,83.0,131.0,105.0,0.0,0.0,0.0,99.0,4.0,0.0,4.0,0.0,850.0,5.0,1.1,3.8,5.99,1.58,5.7 %,39.1 %,9.6 %,69.7 %,4.53,0.26,4.82,1.35
Tom Glavine,Mets,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.94,13.0,8.0,34.0,1.0,200.1,219.0,23.0,64.0,89.0,102.0,0.0,0.0,0.0,99.0,4.0,0.0,2.0,1.0,855.0,2.0,1.03,2.88,4.0,1.39,2.9 %,41.8 %,9.1 %,72.6 %,4.45,0.29,4.86,1.41
Jason Marquis,Cubs,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,-0.4,12.0,9.0,33.0,1.0,191.2,190.0,22.0,76.0,109.0,111.0,0.0,0.0,0.0,98.0,13.0,0.0,6.0,1.0,846.0,3.0,1.03,3.57,5.12,1.43,3.9 %,49.5 %,10.5 %,67.7 %,4.6,0.268,4.99,1.39
Braden Looper,Cardinals,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,-0.06,12.0,12.0,30.0,0.0,175.0,183.0,22.0,51.0,87.0,100.0,0.0,0.0,3.0,96.0,4.0,0.0,2.0,0.0,746.0,0.0,1.13,2.62,4.47,1.71,4.8 %,42.2 %,10.2 %,66.6 %,4.94,0.277,4.82,1.34
Josh Fogg,Rockies,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.05,10.0,9.0,29.0,0.0,165.2,194.0,23.0,59.0,94.0,99.0,0.0,0.0,0.0,91.0,13.0,0.0,7.0,0.0,745.0,3.0,1.25,3.21,5.11,1.59,4.7 %,40.0 %,10.1 %,71.4 %,4.94,0.308,5.21,1.53
Boof Bonser,Twins,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2,8.0,12.0,30.0,0.0,173.0,199.0,27.0,65.0,136.0,108.0,0.0,0.0,1.0,98.0,5.0,0.0,4.0,0.0,772.0,3.0,1.4,3.38,7.08,2.09,9.2 %,45.0 %,12.9 %,69.6 %,5.1,0.319,4.91,1.53
Kip Wells,Cardinals,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,-2.89,7.0,17.0,26.0,0.0,162.2,186.0,19.0,78.0,122.0,116.0,0.0,0.0,1.0,103.0,9.0,0.0,9.0,0.0,750.0,8.0,1.05,4.32,6.75,1.56,5.9 %,48.2 %,11.0 %,63.7 %,5.7,0.32,4.86,1.62
Dontrelle Willis,Marlins,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,-2.18,10.0,15.0,35.0,0.0,205.1,241.0,29.0,87.0,146.0,131.0,0.0,0.0,1.0,118.0,14.0,0.0,4.0,0.0,942.0,9.0,1.27,3.81,6.4,1.68,6.3 %,46.4 %,13.4 %,70.0 %,5.17,0.318,5.13,1.6
Woody Williams,Astros,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,-1.62,8.0,15.0,31.0,0.0,188.0,216.0,35.0,53.0,101.0,114.0,0.0,0.0,2.0,110.0,12.0,0.0,5.0,0.0,833.0,1.0,1.68,2.54,4.84,1.91,5.8 %,39.2 %,12.1 %,72.0 %,5.27,0.28600000000000003,5.62,1.43
Scott Olsen,Marlins,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-3.93,10.0,15.0,33.0,0.0,176.2,226.0,29.0,85.0,133.0,134.0,0.0,0.0,0.0,114.0,1.0,0.0,4.0,0.0,826.0,8.0,1.48,4.33,6.78,1.56,5.8 %,37.6 %,12.8 %,65.6 %,5.81,0.341,5.33,1.76
Livan Hernandez,Diamondbacks,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,11.0,11.0,33.0,1.0,204.1,247.0,34.0,79.0,90.0,116.0,0.0,0.0,2.0,112.0,6.0,0.0,1.0,0.0,913.0,3.0,1.5,3.48,3.96,1.14,1.2 %,38.5 %,11.8 %,76.0 %,4.93,0.303,5.77,1.6
Matt Chico,Nationals,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-1.09,7.0,9.0,31.0,0.0,167.0,183.0,26.0,74.0,94.0,96.0,0.0,0.0,0.0,86.0,5.0,0.0,3.0,0.0,747.0,7.0,1.4,3.99,5.07,1.27,2.7 %,33.4 %,9.8 %,73.6 %,4.63,0.28600000000000003,5.56,1.54
